103243.99902076887, 1.89864213145279e-13
131174.96385645747, 2.992594712007133e-13
198652.2953488499, 6.300879840864389e-13
277762.86097270943, 1.124341403199121e-12
376175.0159056311, 1.847000724809163e-12
477942.97569970286, 2.8516079732880215e-12
735446.5694696658, 5.194800363804133e-12
1437845.7730440735, 1.1637729633011921e-11
1713834.1965300185, 1.373170772073274e-11
2075667.150835569, 1.5870799400339217e-11
2722755.634888918, 1.8343113524438452e-11
3404570.9698804016, 1.992513156017075e-11
3930556.7655746955, 2.0341512108125038e-11
4465944.73920806, 1.951727411314392e-11
5952463.035055972, 1.7599850632637255e-11
7443041.37644895, 1.4311614278061933e-11
9306880.967637986, 1.1166168871557288e-11
10917626.924216665, 8.533706941579109e-12
12807145.387466101, 6.004033596947633e-12
15265422.854428945, 3.888842544003076e-12
17344752.653268285, 2.625195654204643e-12
20674004.67060713, 1.3266442866359187e-12
22391678.768898617, 9.931297415345473e-13
