104.40627270428081, 2.4565328756232317e-11
147.41420201106212, 2.247050864271922e-11
275.47037889487876, 1.8387222399253544e-11
442.65708089004943, 1.5384974267460975e-11
666.7607669255619, 1.2589254117941713e-11
921.3390435962615, 1.101375683760276e-11
1358.184598933782, 8.813761418402778e-12
1917.6596735966875, 7.053214582993635e-12
2826.902705120498, 5.2793523121183214e-12
3991.3847668767917, 4.04065352899446e-12
5169.911943846721, 3.092591662029897e-12
6842.361139704848, 2.3148141530731184e-12
9055.84204811575, 1.6571233570477838e-12
10995.08274046797, 1.240361812837729e-12
13064.86326773701, 9.7072625086933e-13
16208.313482316893, 6.79607345883152e-13
20546.321637788813, 4.653095172270396e-13
23893.355979408865, 3.406105256359492e-13
27192.987862319213, 2.606927973464466e-13
32311.95950484604, 1.7848959463527957e-13
38394.557167789026, 1.1951415764238414e-13
44649.10256220806, 8.367209540080189e-14
50815.067798927426, 5.72881128377563e-14
57832.542363241024, 3.751401505682406e-14
63041.3446839589, 2.9359045735093417e-14
76541.17609247738, 1.644860351388274e-14
85253.38082748112, 1.2040517722974542e-14
