585.8551637619644, 1.0301565442414504e-14
1048.574400816078, 1.7198234684412056e-14
1836.7284109722466, 3.0020599095520315e-14
3217.293167797219, 5.124805876960947e-14
4742.7470496646965, 7.4850300526056e-14
8488.656332548746, 1.2777668387219757e-13
15193.154004958858, 2.2806808508188623e-13
26045.358346754012, 3.6415839191166265e-13
39231.323423574315, 5.318711718664566e-13
71747.2473223322, 8.879471073367881e-13
105765.63210511947, 1.268311138331206e-12
159311.52357256133, 1.7326453501949069e-12
215443.46900318822, 2.117417273307277e-12
291352.9875005355, 2.587636245810889e-12
369330.9731359518, 2.8288694346259782e-12
429495.6815593053, 2.9577927626011136e-12
521468.9622817364, 2.8926129260722428e-12
675441.9265259795, 2.587636245810889e-12
820082.7520042127, 2.165129468220607e-12
974460.0632908471, 1.6571233570477838e-12
1109031.3431155938, 1.1601553017399763e-12
1289694.6295558224, 7.943282347242822e-13
1405853.527382829, 5.0868814079069e-13
1565873.0669727118, 3.046989570903511e-13
1670499.8537319498, 2.2304222908174606e-13
