101.75298766472778, 1.1957808237583355e-12
168.4283113011666, 1.1943190283698199e-12
293.7139191539587, 1.166340686852468e-12
438.0356262962898, 1.139450243254306e-12
737.7760082683305, 1.1380093079970595e-12
1139.2099607392681, 1.136809920664259e-12
1821.282683874378, 1.0858648702260167e-12
2578.224640551409, 1.0609640729242174e-12
4050.859401456965, 9.910559802057464e-13
6364.636204416526, 9.052884037232702e-13
9167.779324426052, 8.458163147330139e-13
12534.678738431323, 7.557926042482489e-13
16267.497726757185, 6.907054944938728e-13
23842.867788067262, 5.643015793990447e-13
30410.17139801383, 4.931765082068003e-13
43048.92036581776, 4.029557646627116e-13
53960.43868218379, 3.4439597665544925e-13
62008.72907625784, 3.078703269746778e-13
83321.04669124304, 2.352618816439851e-13
113920.99607392683, 1.7579569811176223e-13
145299.510412686, 1.343528649123432e-13
172876.4552870968, 1.0269726873802974e-13
209293.0066429093, 7.67615612466602e-14
253380.7310942614, 5.610737712429538e-14
317604.6062775423, 3.749941965742185e-14
384508.24816527683, 2.4510773971670945e-14
441858.3015697277, 1.8323012837449725e-14
516663.221062753, 1.224826965058368e-14
